scaffold	start	end	mid	sites	lnL
chr18	9773311	9773927	9773595	50	-844.51843
chr18	9773930	9774975	9774302	50	-453.34482
chr18	9774977	9775355	9775158	50	-511.63349
chr18	9775361	9776283	9776012	50	-725.14006
chr18	9776290	9776829	9776595	50	-890.54378
chr18	9776830	9777568	9777240	50	-635.70330
chr18	9777577	9778103	9777837	50	-864.91199
chr18	9778104	9778756	9778491	50	-544.94202
chr18	9778767	9779410	9779000	50	-626.62246
chr18	9779422	9780212	9779926	50	-681.02362
chr18	9780213	9780812	9780440	50	-635.29350
chr18	9780816	9781341	9781001	50	-343.03883
chr18	9781367	9781958	9781570	50	-566.79193
chr18	9781961	9782469	9782281	50	-480.25346
chr18	9782470	9782846	9782630	50	-456.34519
chr18	9782850	9783573	9783147	50	-433.54521
chr18	9783575	9784293	9783921	50	-426.52783
chr18	9784297	9784671	9784454	50	-662.10033
chr18	9784683	9785119	9784892	50	-620.85235
chr18	9785120	9785533	9785308	50	-539.72784
chr18	9785559	9786039	9785808	50	-626.90597
chr18	9786063	9786784	9786425	50	-659.54399
chr18	9786786	9787827	9787381	50	-594.72668
chr18	9787831	9788371	9788159	50	-513.85069
chr18	9788379	9788743	9788559	50	-492.92845
chr18	9788744	9789363	9789015	50	-404.04867
chr18	9789388	9790043	9789689	50	-319.25902
chr18	9790045	9790560	9790369	50	-569.71177
chr18	9790561	9792546	9791517	50	-803.90796
chr18	9792548	9793029	9792776	50	-661.06931
chr18	9793058	9794186	9793482	50	-830.84449
chr18	9794199	9794731	9794470	50	-673.52686
chr18	9794732	9795220	9794951	50	-553.54896
chr18	9795258	9795927	9795667	50	-675.51544
chr18	9795950	9796407	9796136	50	-511.39338
chr18	9796418	9796984	9796693	50	-505.74960
chr18	9797005	9797502	9797236	50	-672.05979
chr18	9797508	9797943	9797747	50	-550.58315
chr18	9797947	9798306	9798113	50	-734.12277
chr18	9798327	9798975	9798703	50	-931.65932
chr18	9798980	9799738	9799283	50	-682.97678
chr18	9799743	9800616	9800096	50	-812.16181
chr18	9800652	9801105	9800881	50	-783.33221
chr18	9801108	9801589	9801315	50	-897.63346
chr18	9801596	9802759	9802341	50	-594.93658
chr18	9802761	9803385	9803071	50	-694.43029
chr18	9803402	9804007	9803647	50	-440.60415
chr18	9804033	9804606	9804349	50	-574.78908
chr18	9804607	9805052	9804843	50	-507.59217
chr18	9805064	9805591	9805323	50	-733.00629
chr18	9805595	9806044	9805817	50	-811.06077
chr18	9806045	9806626	9806295	50	-665.60905
chr18	9806634	9806999	9806863	50	-500.43492
chr18	9807002	9807703	9807277	50	-704.93894
chr18	9807716	9808078	9807901	50	-630.36150
chr18	9808084	9808663	9808376	50	-562.65406
chr18	9808665	9809392	9809068	50	-889.82268
chr18	9809396	9810393	9810089	50	-677.19402
chr18	9810395	9810844	9810619	50	-652.19026
chr18	9810847	9811340	9811085	50	-615.40346
chr18	9811341	9811620	9811475	50	-604.00265
chr18	9811628	9812575	9812019	50	-539.49844
chr18	9812581	9813473	9812944	50	-539.78068
chr18	9813476	9815957	9813904	50	-528.16095
chr18	9815968	9816798	9816317	50	-523.03506
chr18	9816800	9817718	9817328	50	-531.00212
chr18	9817719	9818530	9818045	50	-972.54498
chr18	9818538	9818966	9818735	50	-441.13364
chr18	9818967	9819507	9819253	50	-776.27484
chr18	9819508	9820250	9819805	50	-578.34593
chr18	9820277	9820821	9820572	50	-553.28651
chr18	9820831	9821471	9821150	50	-906.07133
chr18	9821473	9822081	9821715	50	-567.34511
chr18	9822082	9822777	9822478	50	-507.34376
chr18	9822781	9823508	9823098	50	-725.49930
chr18	9823509	9824116	9823737	50	-686.58305
chr18	9824117	9825121	9824732	50	-572.79099
chr18	9825137	9826250	9825749	50	-838.27120
chr18	9826270	9827197	9826781	50	-575.35836
chr18	9827204	9827835	9827543	50	-937.78760
chr18	9827847	9828652	9828235	50	-729.57069
chr18	9828657	9830584	9829823	50	-694.22020
chr18	9830591	9831553	9831068	50	-763.18633
chr18	9831571	9832068	9831852	50	-831.21303
chr18	9832077	9832608	9832323	50	-605.51963
chr18	9832615	9832996	9832822	50	-756.18298
chr18	9833001	9833527	9833257	50	-475.19803
chr18	9833528	9833924	9833690	50	-729.01292
chr18	9833928	9834336	9834143	50	-633.06431
chr18	9834383	9835181	9834761	50	-939.03872
chr18	9835197	9835685	9835377	50	-988.50503
chr18	9835689	9836568	9836290	50	-696.76028
chr18	9836580	9838091	9837579	50	-792.66911
chr18	9838092	9838502	9838263	50	-559.58876
chr18	9838508	9839016	9838782	50	-391.76078
chr18	9839026	9839583	9839277	50	-498.41989
chr18	9839595	9840036	9839808	50	-719.34091
chr18	9840038	9840808	9840505	50	-737.17408
chr18	9840813	9841305	9841103	50	-600.15665
chr18	9841311	9841759	9841564	50	-593.68371
chr18	9841763	9843196	9842092	50	-462.62686
chr18	9843220	9843619	9843409	50	-536.48433
chr18	9843637	9844394	9844072	50	-439.13328
chr18	9844395	9845597	9844997	50	-686.31141
chr18	9845603	9846112	9845870	50	-509.02067
chr18	9846115	9846727	9846379	50	-339.00377
chr18	9846761	9847471	9847094	50	-491.13134
chr18	9847480	9848096	9847763	50	-645.31486
chr18	9848099	9848691	9848336	50	-582.96038
chr18	9848695	9849852	9849198	50	-470.03778
chr18	9849877	9851438	9850383	50	-699.09967
chr18	9851440	9851995	9851698	50	-764.12543
chr18	9851998	9852831	9852426	50	-638.20009
chr18	9852835	9853459	9853083	50	-598.97294
chr18	9853463	9855392	9854708	50	-704.63258
chr18	9855399	9855821	9855671	50	-609.38586
chr18	9855829	9856540	9856216	50	-733.96566
chr18	9856543	9856965	9856740	50	-637.96861
chr18	9856966	9859168	9857674	50	-923.92778
chr18	9859174	9860124	9859700	50	-1000.84984
chr18	9860130	9860902	9860523	50	-708.50144
chr18	9860906	9861550	9861252	50	-582.11637
chr18	9861571	9862108	9861819	50	-590.52126
chr18	9862115	9862563	9862388	50	-523.88263
chr18	9862633	9863222	9862905	50	-659.12309
chr18	9863225	9863718	9863484	50	-517.86981
chr18	9863728	9864544	9864164	50	-702.70565
chr18	9864550	9865247	9864914	50	-581.62007
chr18	9865248	9865711	9865496	50	-868.07533
chr18	9865721	9866219	9865954	50	-728.14568
chr18	9866222	9866710	9866472	50	-652.79547
chr18	9866715	9867360	9867052	50	-748.78129
chr18	9867372	9868219	9867762	50	-532.42374
chr18	9868223	9868884	9868611	50	-735.40180
chr18	9868912	9869933	9869367	50	-771.01870
chr18	9869964	9870643	9870305	50	-959.08273
chr18	9870644	9871219	9870905	50	-1125.69912
chr18	9871254	9871707	9871461	50	-645.80715
chr18	9871729	9872282	9872050	50	-975.87421
chr18	9872289	9872821	9872561	50	-799.44909
chr18	9872832	9873359	9873129	50	-416.92500
chr18	9873370	9873813	9873574	50	-597.23098
chr18	9873843	9874481	9874141	50	-694.41007
chr18	9874484	9875787	9875174	50	-421.76549
chr18	9875796	9876156	9875965	50	-652.69605
chr18	9876162	9876984	9876595	50	-824.78421
chr18	9877039	9877713	9877387	50	-674.54207
chr18	9877718	9878547	9878217	50	-828.34139
chr18	9878556	9878998	9878807	50	-566.08646
chr18	9878999	9879758	9879300	50	-682.40394
chr18	9879763	9880340	9880026	50	-664.40277
chr18	9880341	9880705	9880502	50	-587.89248
chr18	9880708	9881114	9880973	50	-673.81775
chr18	9881115	9881766	9881425	50	-678.97165
chr18	9881768	9882665	9882340	50	-542.71967
chr18	9882673	9882910	9882820	50	-535.73143
chr18	9882911	9883593	9883169	50	-533.14257
chr18	9883598	9884130	9883884	50	-538.07490
chr18	9884138	9884720	9884448	50	-549.42603
chr18	9884727	9885393	9885070	50	-754.00335
chr18	9885404	9886366	9885986	50	-588.09529
chr18	9886369	9886784	9886582	50	-931.32726
chr18	9886786	9887184	9886961	50	-516.73637
chr18	9887191	9888037	9887700	50	-750.32408
chr18	9888039	9888681	9888343	50	-598.03353
chr18	9888698	9889346	9889107	50	-504.75746
chr18	9889347	9889881	9889607	50	-658.54059
chr18	9889906	9890473	9890184	50	-521.13736
chr18	9890482	9892403	9891235	50	-548.24977
chr18	9892404	9892981	9892715	50	-409.13757
chr18	9893018	9894272	9893590	50	-574.45889
chr18	9894282	9895036	9894604	50	-478.75688
chr18	9895042	9895557	9895296	50	-615.88087
chr18	9895581	9896376	9896126	50	-656.21447
chr18	9896388	9896959	9896545	50	-669.44291
chr18	9896976	9898135	9897513	50	-612.94611
chr18	9898181	9898595	9898407	50	-696.13111
chr18	9898604	9899718	9899079	50	-709.86741
chr18	9899735	9900546	9900216	50	-737.89930
chr18	9900557	9901161	9900835	50	-847.75627
chr18	9901167	9901747	9901470	50	-474.89492
chr18	9901748	9902218	9902006	50	-685.39272
chr18	9902222	9902655	9902437	50	-557.38998
chr18	9902656	9903058	9902873	50	-658.42178
chr18	9903061	9903523	9903326	50	-523.55096
chr18	9903541	9903916	9903727	50	-659.31119
chr18	9903919	9904480	9904165	50	-712.13029
chr18	9904484	9905140	9904813	50	-465.10313
chr18	9905147	9905731	9905472	50	-730.66199
chr18	9905735	9906375	9906138	50	-524.54239
chr18	9906388	9906862	9906693	50	-635.89469
chr18	9906864	9907567	9907124	50	-398.41174
chr18	9907575	9907973	9907778	50	-504.68640
chr18	9907981	9908654	9908343	50	-613.44284
chr18	9908662	9909553	9909200	50	-542.18788
chr18	9909555	9910191	9909791	50	-407.44934
chr18	9910197	9910705	9910464	50	-393.22485
chr18	9910711	9911282	9910984	50	-426.56519
chr18	9911286	9911798	9911553	50	-721.82428
chr18	9911809	9912395	9912115	50	-481.95403
chr18	9912396	9913006	9912749	50	-337.36582
chr18	9913007	9913561	9913300	50	-257.39271
chr18	9913562	9914194	9913846	50	-349.75244
chr18	9914196	9914637	9914411	50	-357.16868
chr18	9914646	9915029	9914804	50	-349.54833
chr18	9915042	9915579	9915287	50	-402.26316
chr18	9915583	9916299	9915883	50	-316.14168
chr18	9916316	9916842	9916581	50	-359.38093
chr18	9916858	9920100	9918789	50	-361.99739
chr18	9920119	9920980	9920639	50	-365.49941
chr18	9920987	9921385	9921174	50	-330.93426
chr18	9921386	9921861	9921618	50	-426.44338
chr18	9921864	9922273	9922115	50	-362.34829
chr18	9922274	9923147	9922524	50	-515.36529
chr18	9923221	9923660	9923485	50	-569.47737
chr18	9923661	9924145	9923895	50	-559.74705
chr18	9924208	9924785	9924530	50	-486.59109
chr18	9924798	9925390	9925112	50	-540.54824
chr18	9925408	9925894	9925667	50	-655.61242
chr18	9925899	9926894	9926511	50	-839.45960
chr18	9926895	9927327	9927123	50	-711.79173
chr18	9927328	9927942	9927641	50	-929.23444
chr18	9927949	9929008	9928396	50	-937.63767
chr18	9929009	9929555	9929157	50	-651.71298
chr18	9929556	9929978	9929761	50	-653.72507
chr18	9929979	9930845	9930456	50	-735.37435
chr18	9930877	9932441	9931544	50	-889.69135
chr18	9932454	9933916	9933292	50	-575.32477
chr18	9933940	9934895	9934547	50	-739.88491
chr18	9934899	9935451	9935198	50	-618.71594
chr18	9935509	9936217	9935835	50	-594.47613
chr18	9936237	9936829	9936585	50	-709.60020
chr18	9936857	9937730	9937294	50	-906.93928
chr18	9937731	9938320	9938057	50	-625.48568
chr18	9938324	9939022	9938697	50	-570.07107
chr18	9939027	9939622	9939276	50	-788.63234
chr18	9939632	9940233	9939961	50	-733.09941
chr18	9940235	9941114	9940734	50	-629.58525
chr18	9941124	9941577	9941391	50	-638.55891
chr18	9941579	9942090	9941778	50	-707.00672
chr18	9942138	9944920	9943896	50	-616.82194
chr18	9944924	9945591	9945227	50	-656.18774
chr18	9945594	9946225	9945952	50	-675.62428
chr18	9946353	9948538	9948184	50	-538.55031
chr18	9948603	9949129	9948888	50	-560.99631
chr18	9949135	9949885	9949549	50	-721.30991
chr18	9949903	9950491	9950246	50	-561.27916
chr18	9950500	9951177	9950914	50	-709.91656
chr18	9951180	9951909	9951510	50	-653.78736
chr18	9951918	9952530	9952303	50	-727.07288
chr18	9952533	9953458	9953112	50	-650.59313
chr18	9953485	9954147	9953808	50	-702.08427
chr18	9954163	9954487	9954328	50	-589.47735
chr18	9954489	9955121	9954869	50	-643.06966
chr18	9955128	9955546	9955371	50	-611.90353
chr18	9955550	9956380	9956059	50	-778.44997
chr18	9956381	9956710	9956546	50	-521.77384
chr18	9956714	9957581	9957154	50	-880.55592
chr18	9957584	9958292	9957888	50	-857.56579
chr18	9958297	9959294	9958751	50	-580.87596
chr18	9959303	9959797	9959555	50	-950.39281
chr18	9959804	9960245	9960033	50	-878.09241
chr18	9960256	9960638	9960491	50	-560.75665
chr18	9960644	9961459	9961053	50	-796.06584
chr18	9961461	9962021	9961769	50	-851.59201
chr18	9962025	9962723	9962473	50	-602.89929
chr18	9962725	9963953	9963465	50	-753.32974
chr18	9963954	9964478	9964198	50	-518.59319
chr18	9964514	9965371	9964915	50	-478.95426
chr18	9965377	9965744	9965513	50	-548.03963
chr18	9965755	9966197	9965998	50	-731.35650
chr18	9966204	9966497	9966321	50	-496.08637
chr18	9966502	9966968	9966691	50	-696.76152
chr18	9967026	9968158	9967688	50	-529.89574
chr18	9968161	9970712	9969513	50	-476.46274
chr18	9970723	9971364	9971153	50	-866.68895
chr18	9971368	9972543	9972159	50	-781.01290
chr18	9972544	9973593	9972984	50	-528.45207
chr18	9973607	9974176	9973971	50	-635.15846
chr18	9974193	9975013	9974620	50	-711.77541
chr18	9975016	9975445	9975212	50	-606.01340
chr18	9975463	9976312	9975832	50	-755.07095
chr18	9976313	9977486	9977046	50	-676.32162
chr18	9977487	9978395	9977960	50	-818.79373
chr18	9978396	9979138	9978785	50	-499.80701
chr18	9979152	9980106	9979702	50	-459.18767
chr18	9980111	9980544	9980328	50	-380.56982
chr18	9980547	9981431	9981072	50	-492.65412
chr18	9981432	9982934	9982140	50	-687.17348
chr18	9982955	9983454	9983236	50	-627.72622
chr18	9983479	9984211	9983916	50	-776.25347
chr18	9984217	9984923	9984622	50	-665.29393
chr18	9984924	9985905	9985392	50	-659.35666
chr18	9985923	9986666	9986275	50	-477.71128
chr18	9986671	9987430	9987007	50	-405.00257
chr18	9987497	9988866	9988215	50	-323.35919
chr18	9988881	9989597	9989214	50	-363.74905
chr18	9989598	9990953	9990351	50	-421.92504
chr18	9990968	9991499	9991232	50	-401.73767
chr18	9991501	9992155	9991783	50	-530.56786
chr18	9992175	9992889	9992556	50	-379.44209
chr18	9992902	9993944	9993442	50	-637.26510
chr18	9993953	9994561	9994212	50	-530.74962
chr18	9994589	9995111	9994845	50	-587.08476
chr18	9995116	9996098	9995564	50	-672.64052
chr18	9996103	9996797	9996359	50	-622.50626
chr18	9996801	9997376	9997062	50	-610.06573
chr18	9997377	9998690	9997799	50	-823.93406
chr18	9998694	10000077	9999279	50	-1005.16444
chr18	10000093	10001054	10000517	50	-642.01956
chr18	10001058	10001771	10001426	50	-720.45794
chr18	10001772	10002533	10002137	50	-785.16239
chr18	10002547	10003073	10002786	50	-525.60944
chr18	10003103	10004581	10003742	50	-493.03047
chr18	10004596	10005201	10004784	50	-760.20322
chr18	10005202	10006479	10006019	50	-725.97293
chr18	10006484	10007650	10006963	50	-694.51177
chr18	10007672	10008827	10008320	50	-826.00192
chr18	10008828	10009505	10009173	50	-696.65968
chr18	10009535	10010593	10010218	50	-735.38557
chr18	10010596	10011474	10011132	50	-722.42479
chr18	10011475	10012733	10012337	50	-812.04254
chr18	10012742	10013185	10012962	50	-629.68748
chr18	10013188	10013661	10013383	50	-515.25375
chr18	10013665	10014068	10013870	50	-532.86523
chr18	10014081	10015453	10014908	50	-802.17041
chr18	10015459	10016126	10015764	50	-564.26018
chr18	10016160	10017088	10016598	50	-586.00269
chr18	10017090	10017727	10017386	50	-632.90627
chr18	10017736	10018301	10017961	50	-631.03231
chr18	10018329	10019645	10019084	50	-628.21194
chr18	10019663	10020751	10020232	50	-423.92428
chr18	10020763	10021949	10021574	50	-637.56835
chr18	10021963	10022628	10022203	50	-594.68864
chr18	10022632	10023540	10023044	50	-502.79299
chr18	10023565	10024323	10023917	50	-585.57120
chr18	10024327	10024860	10024625	50	-555.09657
chr18	10024862	10025270	10025012	50	-530.34429
chr18	10025297	10026294	10025776	50	-461.97550
chr18	10026307	10027305	10026794	50	-685.86307
chr18	10027321	10027949	10027683	50	-514.32575
chr18	10027974	10028748	10028397	50	-462.87216
chr18	10028770	10029246	10028953	50	-476.36389
chr18	10029249	10030062	10029636	50	-417.24107
chr18	10030073	10030962	10030545	50	-442.28111
chr18	10030978	10031748	10031470	50	-403.38375
chr18	10031754	10032666	10032194	50	-364.31374
chr18	10032669	10033422	10033101	50	-448.81285
chr18	10033427	10034178	10033820	50	-589.41397
chr18	10034198	10035132	10034760	50	-520.33686
chr18	10035188	10036177	10035749	50	-573.16970
chr18	10036185	10036865	10036576	50	-720.48027
chr18	10036896	10037550	10037275	50	-693.91263
chr18	10037553	10038058	10037804	50	-632.22737
chr18	10038062	10039446	10038850	50	-466.92453
chr18	10039449	10040408	10040006	50	-448.28784
chr18	10040409	10041168	10040801	50	-482.64202
chr18	10041197	10042317	10041883	50	-383.88983
chr18	10042369	10043522	10042855	50	-395.88809
chr18	10043558	10044030	10043798	50	-342.68237
chr18	10044043	10045019	10044606	50	-353.97377
chr18	10045024	10046955	10045875	50	-375.60552
chr18	10046979	10047615	10047267	50	-547.35939
chr18	10047640	10048359	10047898	50	-529.98038
chr18	10048364	10048917	10048641	50	-367.75197
chr18	10048919	10049408	10049190	50	-454.76079
chr18	10049416	10050390	10049924	50	-400.62830
chr18	10050397	10051144	10050717	50	-445.84670
chr18	10051178	10052254	10051813	50	-323.07808
chr18	10052259	10053105	10052707	50	-443.31082
chr18	10053126	10053931	10053563	50	-445.92786
chr18	10053960	10054708	10054343	50	-476.81929
chr18	10054709	10055273	10055049	50	-524.69199
chr18	10055275	10056447	10055783	50	-634.19311
chr18	10056450	10057125	10056773	50	-530.09167
chr18	10057128	10057550	10057365	50	-513.27685
chr18	10057558	10058198	10057840	50	-620.76555
chr18	10058227	10059046	10058534	50	-502.78373
chr18	10059064	10059576	10059308	50	-372.12656
chr18	10059588	10061207	10060462	50	-405.96822
chr18	10061246	10061808	10061555	50	-507.41547
chr18	10061812	10062153	10061996	50	-538.59977
chr18	10062165	10062791	10062451	50	-558.60586
chr18	10062793	10063451	10063100	50	-344.84426
chr18	10063473	10064016	10063818	50	-369.51127
chr18	10064032	10064535	10064282	50	-510.38716
chr18	10064537	10065052	10064798	50	-432.09427
chr18	10065055	10065475	10065292	50	-433.60624
chr18	10065476	10066317	10065943	50	-550.54542
chr18	10066335	10066759	10066525	50	-403.07572
chr18	10066765	10068054	10067532	50	-581.69023
chr18	10068081	10068821	10068504	50	-415.28647
chr18	10068834	10069262	10069048	50	-398.60073
chr18	10069338	10069891	10069611	50	-365.68027
chr18	10069899	10070535	10070191	50	-468.22812
chr18	10070536	10071031	10070818	50	-600.16151
chr18	10071033	10071775	10071440	50	-492.29100
chr18	10071781	10072442	10072119	50	-407.68390
chr18	10072454	10072999	10072725	50	-443.96585
chr18	10073046	10073651	10073315	50	-580.35327
chr18	10073673	10074312	10074034	50	-478.97062
chr18	10074316	10074943	10074488	50	-432.10875
chr18	10074973	10075530	10075272	50	-537.12961
chr18	10075534	10076090	10075871	50	-411.28230
chr18	10076122	10076703	10076378	50	-480.00088
chr18	10076728	10077543	10077145	50	-343.85355
chr18	10077544	10078025	10077758	50	-609.52198
chr18	10078027	10078731	10078320	50	-549.37859
chr18	10078736	10079391	10079010	50	-714.76231
chr18	10079398	10080203	10079735	50	-701.56902
chr18	10080240	10081049	10080608	50	-683.09967
chr18	10081071	10082126	10081516	50	-691.66301
chr18	10082127	10083162	10082717	50	-342.92638
chr18	10083197	10084196	10083514	50	-381.23128
chr18	10084209	10084703	10084522	50	-357.58401
chr18	10084704	10085759	10085087	50	-490.16975
chr18	10085789	10086530	10086154	50	-719.35048
chr18	10086591	10087317	10086897	50	-380.17657
chr18	10087326	10087779	10087538	50	-686.03549
chr18	10087782	10088641	10088303	50	-957.44133
chr18	10088642	10089195	10088894	50	-569.06848
chr18	10089202	10089948	10089613	50	-564.92391
chr18	10089953	10091056	10090527	50	-568.60053
chr18	10091062	10091682	10091416	50	-838.41126
chr18	10091703	10092200	10091981	50	-558.92337
chr18	10092209	10092649	10092406	50	-657.89470
chr18	10092651	10092986	10092850	50	-631.71109
chr18	10092991	10093388	10093234	50	-656.60153
chr18	10093389	10093851	10093613	50	-535.21021
chr18	10093854	10094607	10094248	50	-862.33882
chr18	10094608	10095194	10094970	50	-742.81229
chr18	10095201	10095623	10095403	50	-530.41172
chr18	10095634	10097248	10096502	50	-785.25561
