scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr18,10635001,10655000,10645397,1622,1000,19.4875,9.7879,0.3313,0.1025,0.0768
chr18,10640001,10660000,10650391,1716,1075,19.9459,7.0187,0.4794,0.1448,0.1118
chr18,10645001,10665000,10655457,1753,1100,18.0511,8.0868,0.3812,0.1152,0.0904
chr18,10650001,10670000,10658977,1629,1078,18.5065,7.0186,0.4501,0.1391,0.1101
chr18,10655001,10675000,10664714,1598,1040,15.1553,7.0801,0.3632,0.1031,0.0835
chr18,10660001,10680000,10670443,1630,1032,15.2839,6.9021,0.3778,0.1172,0.0951
chr18,10665001,10685000,10675580,1556,975,14.7965,6.5057,0.3892,0.1161,0.0951
chr18,10670001,10690000,10679714,1749,1075,13.5095,11.0489,0.1002,0.0305,0.0241
chr18,10675001,10695000,10685230,1840,1124,14.2938,10.0422,0.1747,0.0538,0.0414
chr18,10680001,10700000,10690549,1836,1162,15.8433,14.0135,0.0613,0.0224,0.0163
chr18,10685001,10705000,10695070,1940,1242,18.5553,12.7959,0.1837,0.0663,0.0466
chr18,10690001,10710000,10699888,2022,1300,26.9344,10.0312,0.4573,0.1847,0.1253
chr18,10695001,10715000,10704780,1899,1216,24.2358,9.082,0.4548,0.177,0.1223
chr18,10700001,10720000,10709840,1904,1180,20.9784,7.5582,0.4703,0.1659,0.113
chr18,10705001,10725000,10715052,1929,1208,23.6777,9.0951,0.445,0.2054,0.1382
chr18,10710001,10730000,10720029,1854,1124,16.1813,8.5393,0.3091,0.1252,0.0864
chr18,10715001,10735000,10725119,2001,1267,19.4691,9.7573,0.3323,0.131,0.0933
chr18,10720001,10740000,10729681,1932,1241,21.0369,7.0456,0.4982,0.1721,0.1333
chr18,10725001,10745000,10734587,1841,1180,13.6698,5.812,0.4033,0.0851,0.0665
chr18,10730001,10750000,10739106,1779,1161,12.3829,5.5586,0.3804,0.067,0.0546
chr18,10735001,10755000,10745044,1692,1089,7.8121,4.3203,0.2878,0.0362,0.029
chr18,10740001,10760000,10749794,1633,1055,4.8453,4.608,0.0251,0.0024,0.0019
chr18,10745001,10765000,10755125,1702,1085,6.2693,4.5603,0.1578,0.0176,0.0144
chr18,10750001,10770000,10759884,1791,1156,13.6143,4.352,0.5155,0.0889,0.0714
chr18,10755001,10775000,10765195,1773,1127,22.6531,4.8299,0.6485,0.1657,0.1331
chr18,10760001,10780000,10769938,1902,1196,24.7891,6.8875,0.5651,0.178,0.1397
chr18,10765001,10785000,10775330,1974,1271,27.9325,8.5892,0.5296,0.2244,0.1623
chr18,10770001,10790000,10780481,2074,1314,28.6737,8.3191,0.5502,0.2654,0.1822
chr18,10775001,10795000,10785161,2143,1392,24.8781,9.595,0.4433,0.1796,0.126
chr18,10780001,10800000,10789291,2041,1351,27.5242,6.5599,0.6151,0.2256,0.1608
chr18,10785001,10805000,10794336,1918,1256,27.8323,6.3763,0.6272,0.2019,0.1547
chr18,10790001,10810000,10800038,1854,1216,27.8952,8.8092,0.52,0.1844,0.1365
chr18,10795001,10815000,10805744,1829,1174,25.3637,7.79,0.5301,0.2146,0.1478
chr18,10800001,10820000,10810443,1980,1252,32.8035,10.4755,0.5159,0.2827,0.1841
chr18,10805001,10825000,10814707,1959,1245,29.7446,10.1094,0.4927,0.2551,0.164
chr18,10810001,10830000,10819799,1933,1213,23.1649,9.8131,0.4049,0.1612,0.1084
chr18,10815001,10835000,10825359,2041,1272,25.7146,8.79,0.4905,0.1633,0.1203
chr18,10820001,10840000,10830570,1977,1271,23.5226,8.8541,0.4531,0.1347,0.0965
chr18,10825001,10845000,10835121,2111,1340,24.4511,11.0873,0.376,0.1059,0.0762
chr18,10830001,10850000,10839342,2038,1313,27.3549,11.6056,0.4042,0.1275,0.0929
chr18,10835001,10855000,10845201,1980,1281,22.0561,13.6355,0.2359,0.0708,0.0495
chr18,10840001,10860000,10849953,1975,1237,15.3211,11.5075,0.1421,0.0318,0.0239
chr18,10845001,10865000,10855497,1956,1230,16.1893,10.2362,0.2253,0.0468,0.0362
chr18,10850001,10870000,10859731,1985,1255,11.8732,7.4294,0.2302,0.0306,0.0242
chr18,10855001,10875000,10864950,1909,1238,11.9798,5.3572,0.382,0.046,0.0374
chr18,10860001,10880000,10869133,1742,1151,11.9471,4.855,0.4221,0.0492,0.0406
chr18,10865001,10885000,10874807,1681,1113,9.7749,5.1578,0.3092,0.0372,0.03
chr18,10870001,10890000,10879944,1684,1103,10.5868,5.4111,0.3235,0.0429,0.0354
chr18,10875001,10895000,10885258,1593,1039,11.4875,6.9031,0.2493,0.0357,0.0291
chr18,10880001,10900000,10889069,1569,1000,7.549,7.5428,0.0004,0.0001,0.0
chr18,10885001,10905000,10894811,1516,931,7.6935,8.6287,-0.0573,-0.007,-0.0058
chr18,10890001,10910000,10900562,1521,949,9.0089,11.1293,-0.1053,-0.0162,-0.0131
chr18,10895001,10915000,10906092,1612,1010,18.4308,11.0312,0.2512,0.063,0.0487
chr18,10900001,10920000,10909829,1700,1097,23.0066,11.4416,0.3357,0.0932,0.0714
chr18,10905001,10925000,10914984,1736,1144,26.692,8.21,0.5295,0.1717,0.1298
chr18,10910001,10930000,10920256,1783,1190,35.4984,6.8374,0.677,0.2849,0.2056
chr18,10915001,10935000,10925928,1835,1228,31.477,7.0228,0.6352,0.2694,0.1937
chr18,10920001,10940000,10930242,1947,1269,33.4391,9.545,0.5559,0.2807,0.1985
chr18,10925001,10945000,10934844,1946,1264,30.8934,10.5196,0.492,0.2604,0.1732
chr18,10930001,10950000,10939633,1891,1195,24.3703,8.7922,0.4698,0.2044,0.1403
chr18,10935001,10955000,10945122,1899,1168,24.0866,8.9184,0.4596,0.1715,0.1214
chr18,10940001,10960000,10949996,1784,1092,23.3174,6.3226,0.5734,0.2032,0.1369
chr18,10945001,10965000,10955122,1839,1114,29.1974,4.8993,0.7126,0.2881,0.1943
chr18,10950001,10970000,10959773,1833,1082,28.823,6.6737,0.624,0.2687,0.1714
chr18,10955001,10975000,10964863,1630,953,28.6635,5.983,0.6546,0.3211,0.1804
chr18,10960001,10980000,10968786,1580,921,32.1346,5.5326,0.7062,0.3689,0.2007
chr18,10965001,10985000,10975195,1539,952,26.5937,9.0029,0.4942,0.2813,0.1389
chr18,10970001,10990000,10980992,1601,1032,29.9938,9.3764,0.5237,0.3164,0.1645
chr18,10975001,10995000,10985858,1752,1124,31.3143,8.956,0.5552,0.3141,0.1846
chr18,10980001,11000000,10990646,2054,1333,26.7122,10.8076,0.4239,0.1768,0.1196
chr18,10985001,11005000,10994612,1956,1256,23.591,7.1276,0.5359,0.1671,0.122
chr18,10990001,11010000,10999485,1916,1242,15.2022,4.6436,0.532,0.109,0.0813
chr18,10995001,11015000,11004304,1868,1284,8.5981,4.0275,0.362,0.0434,0.0343
chr18,11000001,11020000,11010481,1743,1205,5.4346,2.5138,0.3675,0.0257,0.0212
chr18,11005001,11025000,11014979,1826,1218,11.2414,4.0716,0.4682,0.0578,0.0431
chr18,11010001,11030000,11019255,1698,1126,16.5173,8.3794,0.3269,0.0691,0.0476
chr18,11015001,11035000,11024602,1718,1112,25.755,11.3881,0.3868,0.1208,0.0745
chr18,11020001,11040000,11030452,1725,1120,39.6202,13.4876,0.4921,0.2638,0.1449
chr18,11025001,11045000,11036307,1897,1272,40.0351,12.9037,0.5125,0.3368,0.1852
chr18,11030001,11050000,11040592,2124,1383,41.4741,9.7683,0.6187,0.3681,0.22
chr18,11035001,11055000,11045327,2261,1441,39.8498,8.2931,0.6555,0.4055,0.2541
chr18,11040001,11060000,11049596,2246,1444,39.1707,7.4869,0.6791,0.414,0.2576
chr18,11045001,11065000,11054025,1924,1194,35.7082,6.8568,0.6778,0.3933,0.2518
chr18,11050001,11070000,11059618,1894,1224,39.3123,6.927,0.7004,0.4051,0.2624
chr18,11055001,11075000,11065573,1806,1156,33.0748,7.8132,0.6178,0.3212,0.2144
chr18,11060001,11080000,11071089,1838,1178,24.0242,9.7335,0.4233,0.2083,0.1359
chr18,11065001,11085000,11074735,1960,1297,21.7525,9.9441,0.3725,0.1564,0.1029
chr18,11070001,11090000,11079418,1848,1205,14.9074,10.2455,0.1853,0.0769,0.049
chr18,11075001,11095000,11085217,1928,1262,18.8234,9.7761,0.3163,0.1422,0.0953
chr18,11080001,11100000,11090723,1997,1280,20.9197,6.8405,0.5072,0.1624,0.1222
chr18,11085001,11105000,11094620,1981,1238,24.3767,7.4145,0.5336,0.1982,0.1419
chr18,11090001,11110000,11098830,1978,1229,21.734,7.2811,0.4981,0.1547,0.1144
chr18,11095001,11115000,11103908,1754,1060,17.2895,6.1042,0.4781,0.1241,0.0925
chr18,11100001,11120000,11110449,1711,1003,16.2617,6.5638,0.4249,0.1363,0.0942
chr18,11105001,11125000,11115783,1818,1103,16.307,6.2532,0.4456,0.1376,0.0983
chr18,11110001,11130000,11120696,1940,1208,20.3352,8.7496,0.3983,0.1527,0.1028
chr18,11115001,11135000,11124936,2088,1326,33.0216,8.2732,0.5993,0.28,0.1765
chr18,11120001,11140000,11129560,1935,1238,35.3721,7.6103,0.6459,0.3048,0.1975
chr18,11125001,11145000,11134770,1940,1256,38.0803,9.4171,0.6035,0.3125,0.2042
chr18,11130001,11150000,11140242,1972,1251,37.1296,7.6968,0.6566,0.3473,0.2327
chr18,11135001,11155000,11145065,1859,1194,24.7636,8.2635,0.4996,0.2326,0.1677
chr18,11140001,11160000,11149731,1983,1277,22.6639,9.3217,0.4171,0.1698,0.1268
chr18,11145001,11165000,11155201,2037,1263,21.1628,9.9483,0.3605,0.1376,0.0947
chr18,11150001,11170000,11160315,1959,1202,19.2294,8.8144,0.3714,0.1185,0.0842
chr18,11155001,11175000,11163904,1875,1143,18.5194,9.09,0.3415,0.1012,0.0728
chr18,11160001,11180000,11169447,1882,1163,15.3495,10.3869,0.1928,0.0534,0.0382
chr18,11165001,11185000,11175505,1878,1196,12.3531,11.423,0.0391,0.0098,0.0075
chr18,11170001,11190000,11181064,1983,1266,13.6646,11.0877,0.1041,0.0268,0.0204
chr18,11175001,11195000,11185538,2340,1470,17.6915,12.7807,0.1612,0.0486,0.0362
chr18,11180001,11200000,11189992,2353,1502,18.9203,13.1599,0.1796,0.0611,0.0436
chr18,11185001,11205000,11194492,2296,1460,21.7515,10.0263,0.369,0.1024,0.078
chr18,11190001,11210000,11199283,2206,1405,22.0393,11.5573,0.312,0.0869,0.0654
chr18,11195001,11215000,11204734,2025,1326,21.4473,9.249,0.3974,0.1006,0.0787
chr18,11200001,11220000,11208478,1661,1065,17.7847,5.5415,0.5249,0.1144,0.0926
chr18,11205001,11225000,11215207,1783,1148,23.7873,5.9001,0.6025,0.2111,0.1647
chr18,11210001,11230000,11220995,1845,1193,24.0051,4.9307,0.6592,0.2481,0.1965
chr18,11215001,11235000,11226733,1966,1272,22.6477,8.1986,0.4684,0.2135,0.1431
chr18,11220001,11240000,11229515,2270,1488,27.6409,11.3738,0.4169,0.2011,0.1315
chr18,11225001,11245000,11235162,2291,1480,23.3485,11.3961,0.344,0.1493,0.0952
chr18,11230001,11250000,11239523,2166,1387,24.7816,11.2994,0.3737,0.1891,0.1132
chr18,11235001,11255000,11244299,1923,1208,23.1725,7.8424,0.4943,0.2456,0.1605
chr18,11240001,11260000,11249495,1991,1204,20.4237,7.0654,0.486,0.219,0.1512
chr18,11245001,11265000,11255168,1741,1034,16.4247,7.3345,0.3826,0.1801,0.1214
chr18,11250001,11270000,11260607,1862,1123,16.3314,7.6914,0.3597,0.1762,0.1153
chr18,11255001,11275000,11265566,2134,1297,22.1622,9.8188,0.386,0.2009,0.1257
chr18,11260001,11280000,11270737,2165,1347,26.0056,10.5868,0.4214,0.2431,0.1463
chr18,11265001,11285000,11274833,2295,1436,30.4463,10.1749,0.499,0.2665,0.1736
chr18,11270001,11290000,11278595,2043,1274,31.5631,9.7659,0.5274,0.277,0.1948
chr18,11275001,11295000,11282813,1587,1001,25.2008,7.4008,0.546,0.2956,0.2182
chr18,11280001,11300000,11289578,1489,950,23.4968,5.241,0.6353,0.3152,0.2499
chr18,11285001,11305000,11296598,1464,942,26.4731,5.727,0.6443,0.367,0.2904
chr18,11290001,11310000,11301313,1595,1021,27.1683,6.4165,0.6179,0.3438,0.2574
chr18,11295001,11315000,11304911,1901,1177,29.8173,7.521,0.5971,0.2946,0.2256
chr18,11300001,11320000,11310173,1993,1206,28.2533,7.7584,0.5691,0.2609,0.1991
chr18,11305001,11325000,11315562,2078,1283,25.8438,8.9693,0.4847,0.2195,0.1617
chr18,11310001,11330000,11319593,2072,1262,20.1665,9.8057,0.3457,0.1411,0.1026
chr18,11315001,11335000,11321810,1581,977,15.2563,7.9257,0.3162,0.1344,0.0943
chr18,11320001,11340000,11327689,1346,857,13.4655,8.6749,0.2164,0.0954,0.0656
chr18,11325001,11345000,11334853,1062,644,5.3739,6.0985,-0.0632,-0.0139,-0.0105
chr18,11330001,11350000,11343378,1112,723,5.3824,3.1691,0.2588,0.0303,0.026
chr18,11335001,11355000,11346193,1593,1062,9.9936,9.2033,0.0412,0.0076,0.0062
chr18,11340001,11360000,11350990,1784,1199,17.2596,9.2653,0.3014,0.0655,0.0523
chr18,11345001,11365000,11354311,1773,1198,18.5908,9.202,0.3378,0.0765,0.0598
chr18,11350001,11370000,11358721,1567,1059,17.9179,10.3886,0.266,0.0715,0.0532
chr18,11355001,11375000,11363864,1370,924,16.6046,4.5831,0.5674,0.1336,0.1019
chr18,11360001,11380000,11371680,1422,943,15.0419,4.7589,0.5193,0.1268,0.0965
chr18,11365001,11385000,11376219,1481,972,23.9776,4.1948,0.7022,0.2368,0.1811
chr18,11370001,11390000,11381029,1770,1132,33.7167,5.4028,0.7238,0.3261,0.2253
chr18,11375001,11395000,11385134,2006,1262,36.5558,7.1728,0.6719,0.3048,0.2076
chr18,11380001,11400000,11390335,1875,1149,35.7366,6.4579,0.6939,0.284,0.2063
chr18,11385001,11405000,11394765,2028,1234,27.6405,6.6751,0.611,0.196,0.1439
chr18,11390001,11410000,11399516,1847,1117,17.1998,4.4744,0.5871,0.1079,0.0897
chr18,11395001,11415000,11404999,1824,1114,12.448,3.2322,0.5877,0.0749,0.0642
chr18,11400001,11420000,11409836,1813,1157,5.887,1.8547,0.5209,0.0289,0.025
chr18,11405001,11425000,11415450,1825,1178,16.8513,5.4766,0.5094,0.0804,0.066
chr18,11410001,11430000,11420397,2011,1301,25.9388,7.4748,0.5526,0.1377,0.1042
chr18,11415001,11435000,11425200,1974,1285,30.602,9.479,0.527,0.1554,0.1158
chr18,11420001,11440000,11429347,1957,1238,32.0258,11.5859,0.4687,0.1849,0.1289
chr18,11425001,11445000,11433648,1715,1097,21.6265,9.5133,0.389,0.1293,0.0927
chr18,11430001,11450000,11440175,1717,1101,20.9954,9.7219,0.367,0.118,0.0889
chr18,11435001,11455000,11445784,1795,1161,24.1199,11.6262,0.3495,0.129,0.093
chr18,11440001,11460000,11450540,1783,1148,23.865,11.601,0.3458,0.1328,0.0898
chr18,11445001,11465000,11454839,2078,1320,27.2196,13.8797,0.3246,0.1388,0.0909
chr18,11450001,11470000,11459595,1931,1231,21.7302,12.8973,0.2551,0.1159,0.0713
chr18,11455001,11475000,11465373,1962,1233,16.9594,10.4053,0.2395,0.104,0.0618
chr18,11460001,11480000,11469734,2026,1267,17.9602,11.0741,0.2372,0.097,0.0649
chr18,11465001,11485000,11475039,1935,1212,13.3458,7.6452,0.2716,0.0767,0.0549
chr18,11470001,11490000,11479408,1911,1210,13.0049,7.5488,0.2655,0.0583,0.0437
chr18,11475001,11495000,11485045,1851,1150,11.8295,6.4525,0.2941,0.0476,0.0366
chr18,11480001,11500000,11490010,1831,1190,11.5342,4.0447,0.4807,0.0616,0.0466
chr18,11485001,11505000,11495440,1865,1231,13.917,6.7297,0.3481,0.0522,0.0395
chr18,11490001,11510000,11499689,1898,1230,12.2853,6.6982,0.2943,0.0436,0.0333
chr18,11495001,11515000,11504998,1864,1199,14.6747,7.4542,0.3263,0.0625,0.0482
chr18,11500001,11520000,11509894,1915,1175,15.8433,9.7822,0.2365,0.055,0.043
chr18,11505001,11525000,11514999,1842,1122,15.032,9.3234,0.2344,0.0553,0.0441
chr18,11510001,11530000,11520033,1909,1190,20.4267,9.2362,0.3773,0.0953,0.0777
chr18,11515001,11535000,11525137,1952,1247,25.5252,9.3964,0.4619,0.1419,0.1166
chr18,11520001,11540000,11530302,1958,1239,39.5279,7.8712,0.6679,0.2715,0.2143
chr18,11525001,11545000,11535258,2059,1330,42.2417,8.0816,0.6788,0.3199,0.2441
chr18,11530001,11550000,11540245,2126,1387,43.8409,9.1472,0.6547,0.3278,0.2437
chr18,11535001,11555000,11545335,2186,1413,36.2836,9.1761,0.5963,0.2554,0.1876
chr18,11540001,11560000,11549014,1968,1282,22.0545,9.4164,0.4016,0.1398,0.1031
chr18,11545001,11565000,11553830,1817,1157,20.3442,7.3246,0.4706,0.1643,0.1223
chr18,11550001,11570000,11559855,1793,1126,18.7051,8.2798,0.3863,0.15,0.1087
chr18,11555001,11575000,11565749,1652,1023,24.1598,7.9054,0.5069,0.2277,0.1701
chr18,11560001,11580000,11569940,1784,1143,37.9543,9.5222,0.5989,0.316,0.2394
chr18,11565001,11585000,11573673,1685,1076,34.3945,8.8498,0.5907,0.2689,0.2053
chr18,11570001,11590000,11577250,1229,783,27.437,5.667,0.6576,0.2764,0.2134
chr18,11575001,11595000,11584212,1200,794,23.2636,7.9659,0.4898,0.192,0.1382
chr18,11580001,11600000,11591083,1195,808,9.6851,6.4784,0.1984,0.0487,0.0343
chr18,11585001,11605000,11597433,1448,980,14.5399,7.596,0.3137,0.0914,0.0616
chr18,11590001,11610000,11600781,1928,1271,23.411,10.0721,0.3984,0.1558,0.1028
chr18,11595001,11615000,11605562,2082,1339,24.9548,11.6272,0.3643,0.1776,0.1156
chr18,11600001,11620000,11610109,2244,1412,30.7387,12.377,0.4259,0.2322,0.1549
chr18,11605001,11625000,11614526,2115,1313,31.7857,14.2863,0.3798,0.2256,0.1521
chr18,11610001,11630000,11618599,1779,1121,27.0492,12.7546,0.3591,0.1966,0.133
chr18,11615001,11635000,11624171,1645,1056,33.8311,9.485,0.5621,0.3049,0.2108
chr18,11620001,11640000,11630878,1601,1021,29.5197,7.9202,0.5769,0.2703,0.1927
chr18,11625001,11645000,11636215,1656,1100,27.8686,7.1185,0.5931,0.2764,0.2068
chr18,11630001,11650000,11638439,1612,1057,28.1884,7.2576,0.5905,0.277,0.2142
chr18,11635001,11655000,11642366,1347,892,19.0232,5.4771,0.5529,0.2211,0.1832
chr18,11640001,11660000,11648533,1102,762,19.774,6.2866,0.5175,0.2528,0.2083
chr18,11645001,11665000,11656880,993,686,19.297,6.4924,0.4965,0.2916,0.2233
chr18,11650001,11670000,11662633,1359,923,20.468,7.2061,0.4792,0.278,0.2033
chr18,11655001,11675000,11665496,1462,983,21.1443,8.8593,0.4094,0.2748,0.1634
chr18,11660001,11680000,11670377,1632,1105,19.8738,8.9723,0.3779,0.275,0.144
chr18,11665001,11685000,11675189,1773,1187,23.5713,9.1636,0.4401,0.2774,0.1566
chr18,11670001,11690000,11681216,1766,1155,22.887,8.9245,0.4389,0.2176,0.1335
chr18,11675001,11695000,11684835,1922,1256,24.5501,9.1789,0.4557,0.2017,0.133
chr18,11680001,11700000,11689528,1893,1214,25.4625,8.3803,0.5048,0.2149,0.1472
chr18,11685001,11705000,11694758,1848,1156,21.292,7.1827,0.4955,0.1812,0.1257
chr18,11690001,11710000,11700301,1759,1111,22.4511,7.2084,0.5139,0.1769,0.1256
chr18,11695001,11715000,11705798,1931,1207,23.7966,7.8417,0.5043,0.1791,0.1321
chr18,11700001,11720000,11710222,1959,1216,22.486,11.0653,0.3404,0.132,0.0923
chr18,11705001,11725000,11714465,1847,1144,22.3818,10.0367,0.3808,0.1514,0.1076
chr18,11710001,11730000,11718903,1749,1083,21.6181,9.7618,0.3778,0.1952,0.1312
chr18,11715001,11735000,11724953,1599,1001,21.2078,9.3446,0.3883,0.2178,0.1509
chr18,11720001,11740000,11729760,1460,914,22.5482,5.8374,0.5887,0.302,0.2344
chr18,11725001,11745000,11734405,1407,885,24.6294,5.809,0.6183,0.361,0.2701
chr18,11730001,11750000,11739843,1469,966,29.0044,6.2913,0.6435,0.395,0.2836
chr18,11735001,11755000,11745292,1351,871,36.2867,4.2779,0.7891,0.5137,0.3356
chr18,11740001,11760000,11750909,1490,963,45.9415,4.8331,0.8096,0.5684,0.3387
chr18,11745001,11765000,11756108,1810,1158,45.1091,5.3741,0.7871,0.5215,0.3077
chr18,11750001,11770000,11760496,1766,1106,40.8128,5.5884,0.7591,0.4968,0.2922
chr18,11755001,11775000,11764716,1858,1184,30.83,6.5191,0.6509,0.3961,0.2355
chr18,11760001,11780000,11769819,1906,1228,20.6381,8.3865,0.4221,0.2352,0.1373
chr18,11765001,11785000,11775678,1768,1169,24.96,11.1884,0.381,0.2525,0.1434
chr18,11770001,11790000,11780055,1816,1194,27.1798,11.7427,0.3966,0.2756,0.1554
chr18,11775001,11795000,11784852,1884,1233,28.6903,12.837,0.3818,0.2727,0.1563
chr18,11780001,11800000,11789418,1715,1117,31.938,11.1172,0.4836,0.3461,0.2223
chr18,11785001,11805000,11794797,1664,1077,30.6588,8.2122,0.5775,0.3897,0.2547
chr18,11790001,11810000,11799451,1613,1053,25.6644,7.1949,0.5621,0.3541,0.2232
chr18,11795001,11815000,11803821,1332,870,22.5674,4.9418,0.6407,0.3399,0.2233
chr18,11800001,11820000,11809742,1478,931,19.6993,5.6901,0.5518,0.2824,0.1745
chr18,11805001,11825000,11814511,1327,816,13.7709,7.7531,0.2796,0.1499,0.0878
chr18,11810001,11830000,11820004,1287,770,15.0036,7.4134,0.3386,0.1854,0.1121
chr18,11815001,11835000,11824764,1514,883,15.5964,9.0208,0.2671,0.1734,0.0966
chr18,11820001,11840000,11830811,1477,886,17.8518,10.319,0.2674,0.2049,0.1036
chr18,11825001,11845000,11834781,1474,891,16.6725,7.7009,0.3681,0.2671,0.1429
chr18,11830001,11850000,11839804,1569,933,17.365,8.432,0.3463,0.2824,0.1404
chr18,11835001,11855000,11844925,1466,908,19.3589,8.131,0.4084,0.3226,0.1757
chr18,11840001,11860000,11850933,1478,916,15.5182,6.2824,0.4236,0.3008,0.1826
chr18,11845001,11865000,11855381,1661,1052,23.4101,7.3859,0.5203,0.3644,0.2213
chr18,11850001,11870000,11860201,1608,1035,24.8973,7.03,0.5596,0.3762,0.2452
chr18,11855001,11875000,11865088,1782,1132,25.3172,7.7539,0.5311,0.3476,0.2162
chr18,11860001,11880000,11870592,1844,1186,27.0915,8.7255,0.5128,0.3303,0.208
chr18,11865001,11885000,11875938,1946,1240,25.2553,8.4169,0.5001,0.2943,0.19
chr18,11870001,11890000,11879313,1848,1188,21.248,7.2056,0.4935,0.2367,0.1628
chr18,11875001,11895000,11884353,1781,1134,19.9276,6.6782,0.498,0.2351,0.1662
chr18,11880001,11900000,11890184,1824,1143,20.9427,6.8508,0.507,0.2437,0.1709
chr18,11885001,11905000,11896202,1796,1118,19.7703,7.6312,0.443,0.2256,0.1603
chr18,11890001,11910000,11900226,2058,1293,26.1441,10.2333,0.4374,0.2734,0.1816
chr18,11895001,11915000,11904920,2193,1413,26.8787,12.8717,0.3524,0.2396,0.1515
chr18,11900001,11920000,11909424,2018,1312,24.546,10.8961,0.3851,0.261,0.1606
chr18,11905001,11925000,11914475,1979,1284,25.144,9.4944,0.4518,0.2871,0.1741
chr18,11910001,11930000,11919747,1935,1250,21.6646,7.7528,0.4729,0.2762,0.1699
chr18,11915001,11935000,11925198,1785,1135,22.5632,6.7545,0.5392,0.3052,0.2034
chr18,11920001,11940000,11930068,1910,1214,29.8361,7.9734,0.5782,0.3445,0.2404
chr18,11925001,11945000,11934700,1781,1138,29.967,9.0917,0.5345,0.3445,0.239
chr18,11930001,11950000,11939865,1709,1080,30.8036,9.7656,0.5186,0.352,0.249
chr18,11935001,11955000,11944684,1697,1062,30.7093,7.5812,0.604,0.4051,0.278
chr18,11940001,11960000,11950637,1688,1038,25.6228,6.7993,0.5806,0.4086,0.2625
chr18,11945001,11965000,11955578,1837,1159,28.3257,6.3654,0.633,0.4311,0.2884
chr18,11950001,11970000,11960484,1940,1217,28.7582,7.1023,0.6039,0.4385,0.2678
chr18,11955001,11975000,11964658,1930,1218,29.7224,7.7828,0.585,0.4256,0.2631
chr18,11960001,11980000,11969759,1900,1213,27.0074,8.0799,0.5394,0.3695,0.2246
chr18,11965001,11985000,11975188,1945,1224,26.2348,8.2292,0.5224,0.3953,0.2165
chr18,11970001,11990000,11980324,1866,1192,27.8867,6.0337,0.6442,0.4557,0.2585
chr18,11975001,11995000,11984807,1928,1249,34.4111,4.7433,0.7577,0.5478,0.3231
chr18,11980001,12000000,11990193,2068,1315,36.3314,4.6296,0.774,0.4801,0.3095
chr18,11985001,12005000,11995223,1935,1243,30.6272,5.17,0.7112,0.372,0.2561
chr18,11990001,12010000,12000170,2049,1345,31.7873,7.5246,0.6172,0.3075,0.2254
chr18,11995001,12015000,12005009,2144,1396,23.0318,8.2309,0.4734,0.2058,0.1464
chr18,12000001,12020000,12009715,1902,1251,20.2458,7.6452,0.4518,0.212,0.144
chr18,12005001,12025000,12014507,2014,1287,21.0392,7.6599,0.4662,0.2338,0.1575
chr18,12010001,12030000,12019918,1989,1219,25.5759,5.6903,0.636,0.3716,0.2463
chr18,12015001,12035000,12024987,1829,1109,24.1044,4.8003,0.6679,0.3213,0.2317
chr18,12020001,12040000,12029133,1825,1122,22.4775,4.7166,0.6531,0.2921,0.2218
chr18,12025001,12045000,12034202,1672,1053,25.5838,4.758,0.6864,0.3205,0.2456
chr18,12030001,12050000,12040500,1660,1045,16.2748,5.6018,0.4879,0.1521,0.1171
